SA2_code,y.all.male,sd.all.male,y.all.female,sd.all.female,y.all.persons,sd.all.persons
31142,1.05,0.10459183673469388,0.96,0.08163265306122446,0.99,0.07908163265306122
31143,1.21,0.12244897959183673,1.04,0.09948979591836735,1.17,0.09438775510204085
31144,1.2,0.17346938775510207,1,0.13010204081632654,1.07,0.13010204081632656
31145,1.3,0.10969387755102039,1.06,0.08928571428571429,1.22,0.08673469387755099
31146,1.17,0.09948979591836732,1.08,0.08418367346938775,1.15,0.08418367346938778
31147,1.15,0.10714285714285712,1.08,0.10204081632653061,1.14,0.08418367346938778
31148,1.16,0.09438775510204085,1.13,0.08418367346938778,1.17,0.07908163265306124
31149,1.08,0.08673469387755102,1.01,0.06632653061224487,1.01,0.06632653061224487
31151,1.44,0.15306122448979595,1.1,0.09948979591836735,1.37,0.125
31152,1.32,0.1173469387755102,1.1,0.08928571428571432,1.29,0.09438775510204078
31153,1.21,0.11989795918367346,1.04,0.08928571428571429,1.12,0.09183673469387758
31154,1.27,0.09948979591836732,1.12,0.08163265306122451,1.27,0.08673469387755099
31155,1.23,0.1173469387755102,1.11,0.08928571428571432,1.22,0.09948979591836732
31156,1.14,0.08418367346938778,1.06,0.08163265306122448,1.11,0.0739795918367347
31157,1.26,0.1173469387755102,1.03,0.09438775510204081,1.16,0.10204081632653064
31158,1.25,0.10969387755102039,1.13,0.0969387755102041,1.21,0.09948979591836732
31159,1.46,0.11989795918367346,1.16,0.10204081632653064,1.35,0.08928571428571432
31160,1.44,0.10969387755102039,1.15,0.08928571428571432,1.35,0.09183673469387758
31161,1.24,0.09948979591836732,1.11,0.09183673469387758,1.2,0.08163265306122451
31163,1.25,0.18112244897959184,1.19,0.14285714285714288,1.33,0.16326530612244897
31164,1.23,0.1173469387755102,1.32,0.12244897959183673,1.33,0.10459183673469391
31165,1.07,0.10714285714285715,1.21,0.10714285714285712,1.16,0.0969387755102041
31166,1.24,0.10204081632653059,1.16,0.08928571428571432,1.2,0.08163265306122446
31167,1.26,0.09183673469387751,1.23,0.08673469387755099,1.32,0.08928571428571432
31168,1.18,0.10969387755102039,1.13,0.09438775510204085,1.17,0.08928571428571432
31169,1.19,0.08928571428571432,1.18,0.07908163265306124,1.21,0.0739795918367347
31170,1.06,0.08163265306122448,1.22,0.09693877551020405,1.13,0.07142857142857144
31171,1.14,0.08928571428571432,1.1,0.07653061224489797,1.14,0.07653061224489797
31172,1.2,0.09183673469387751,1.06,0.06887755102040817,1.17,0.06887755102040817
31173,1.02,0.10969387755102042,1.03,0.10714285714285715,1.02,0.08673469387755102
31174,1.06,0.07653061224489795,1.03,0.0637755102040816,1.06,0.0663265306122449
31175,1.2,0.11479591836734693,1.09,0.09948979591836735,1.17,0.09183673469387758
31176,1.03,0.11989795918367349,1.24,0.15306122448979595,1.14,0.1147959183673469
31177,1.2,0.08673469387755099,1.15,0.07653061224489797,1.23,0.07908163265306119
31178,1.14,0.08928571428571432,1.06,0.07908163265306122,1.13,0.07142857142857144
31179,1.08,0.07653061224489797,0.9,0.05357142857142856,0.98,0.05612244897959186
31180,1.04,0.08673469387755102,0.94,0.06377551020408166,1,0.06887755102040814
31181,1.01,0.08163265306122448,0.97,0.0688775510204082,0.99,0.07142857142857141
31182,1.02,0.09183673469387756,0.94,0.07908163265306124,1.01,0.07908163265306122
31183,1.08,0.07653061224489797,0.99,0.06377551020408166,1.05,0.0586734693877551
31184,1.03,0.09438775510204081,0.94,0.08163265306122451,1,0.07653061224489795
31185,0.88,0.08418367346938778,0.97,0.08163265306122448,0.91,0.0739795918367347
31186,1,0.06887755102040814,0.99,0.058673469387755126,1.01,0.058673469387755126
31187,1.13,0.12244897959183676,1.06,0.11479591836734696,1.13,0.10459183673469388
31188,1.1,0.10459183673469388,1.03,0.08163265306122448,1.11,0.08928571428571432
31189,1.02,0.08418367346938775,1,0.08418367346938775,1.03,0.06632653061224487
31190,1.2,0.10459183673469385,1.11,0.08928571428571432,1.19,0.09183673469387751
31191,1.17,0.08163265306122451,1.16,0.0739795918367347,1.19,0.06887755102040817
31192,1.33,0.14795918367346936,1.16,0.13520408163265304,1.27,0.1173469387755102
31193,1.08,0.09438775510204081,1.05,0.08928571428571429,1.06,0.08163265306122448
31194,1.22,0.08163265306122446,1.12,0.061224489795918366,1.19,0.0663265306122449
31195,1.5,0.18877551020408162,1.19,0.15051020408163265,1.4,0.15051020408163268
31196,0.96,0.09948979591836732,1.06,0.11734693877551022,1,0.09183673469387756
31197,0.98,0.11989795918367346,1.07,0.10714285714285715,1.02,0.09948979591836735
31198,0.91,0.08163265306122451,1.1,0.09183673469387758,0.99,0.07397959183673468
31199,1.03,0.09183673469387756,1.05,0.09693877551020408,1.04,0.07653061224489795
31200,0.99,0.07142857142857141,1.11,0.0739795918367347,1.05,0.061224489795918366
31201,1.02,0.11224489795918369,1.07,0.10204081632653061,1.04,0.09183673469387756
31203,0.96,0.09438775510204078,1.06,0.09183673469387756,0.98,0.08163265306122448
31204,0.97,0.09693877551020405,1.04,0.09693877551020408,0.97,0.08418367346938772
31205,1.12,0.09438775510204085,1.12,0.08418367346938778,1.13,0.07908163265306124
31206,1.19,0.09693877551020405,1.14,0.07908163265306124,1.21,0.08928571428571426
31207,1.14,0.11989795918367344,1.12,0.11989795918367349,1.14,0.09438775510204085
31208,1.1,0.09183673469387756,1.07,0.08418367346938775,1.08,0.07908163265306122
31209,1.17,0.11224489795918366,1.17,0.11224489795918366,1.23,0.10459183673469385
31210,1.12,0.11479591836734696,1.15,0.10714285714285712,1.13,0.0969387755102041
31211,1.19,0.11989795918367346,1.11,0.09183673469387758,1.19,0.10204081632653059
31212,1.52,0.1403061224489796,1.21,0.11224489795918366,1.52,0.11989795918367346
31213,1.15,0.08928571428571432,1.11,0.08163265306122451,1.14,0.07653061224489797
31214,1.24,0.10714285714285712,1.17,0.0969387755102041,1.25,0.08928571428571426
31215,1.1,0.09948979591836735,1.19,0.09438775510204078,1.16,0.08163265306122451
31216,1.21,0.08928571428571426,1.21,0.08418367346938772,1.26,0.07653061224489792
31217,1.3,0.09183673469387758,1.2,0.07653061224489797,1.32,0.08418367346938778
31218,1.07,0.08928571428571429,1.09,0.0739795918367347,1.06,0.07142857142857141
31219,1.09,0.08673469387755102,1.12,0.07908163265306124,1.11,0.07908163265306124
31220,1.2,0.09183673469387751,1.15,0.0739795918367347,1.22,0.08163265306122446
31221,1.07,0.2346938775510204,1.11,0.1913265306122449,1.09,0.21173469387755103
31222,1.38,0.1326530612244898,1.37,0.11989795918367352,1.5,0.10969387755102039
31223,1.06,0.07397959183673468,1.1,0.08673469387755105,1.08,0.061224489795918366
31224,0.98,0.0688775510204082,0.88,0.05612244897959183,0.91,0.05612244897959183
31225,1.03,0.07142857142857141,0.95,0.058673469387755126,1.04,0.06122448979591834
31226,1.03,0.06632653061224487,0.95,0.058673469387755126,1.01,0.05612244897959186
31227,0.98,0.07908163265306122,0.96,0.07142857142857147,0.99,0.06632653061224487
31228,0.94,0.06377551020408166,0.92,0.061224489795918366,0.93,0.05357142857142859
31229,1,0.09438775510204081,0.95,0.08163265306122451,1,0.07653061224489795
31230,0.89,0.09438775510204085,0.87,0.08418367346938778,0.91,0.08163265306122451
31231,0.84,0.06887755102040817,0.88,0.06887755102040817,0.86,0.0586734693877551
31232,0.86,0.07142857142857144,0.93,0.0663265306122449,0.92,0.0586734693877551
31233,0.91,0.07142857142857144,0.91,0.0663265306122449,0.92,0.05612244897959183
31234,0.94,0.06377551020408166,0.91,0.061224489795918366,0.94,0.05612244897959186
31235,0.93,0.0663265306122449,0.94,0.058673469387755126,0.92,0.05612244897959186
31236,1.06,0.09948979591836735,0.97,0.07908163265306122,1.03,0.07653061224489795
31237,0.94,0.06632653061224493,0.95,0.061224489795918394,0.95,0.05357142857142859
31238,1.06,0.07653061224489795,1.06,0.07397959183673468,1.1,0.06377551020408163
31239,1.05,0.09183673469387756,0.91,0.08163265306122451,1,0.06887755102040814
31240,0.84,0.06887755102040817,0.97,0.07397959183673473,0.89,0.05612244897959183
31241,0.88,0.06377551020408163,0.92,0.05612244897959183,0.89,0.061224489795918366
31242,0.98,0.0688775510204082,0.86,0.05612244897959183,0.9,0.05102040816326529
31243,0.89,0.061224489795918366,0.9,0.05612244897959183,0.9,0.05357142857142856
31244,0.88,0.0663265306122449,0.96,0.06377551020408166,0.93,0.05612244897959186
31245,0.86,0.07908163265306124,0.92,0.07142857142857144,0.87,0.06887755102040817
31246,0.99,0.06632653061224487,0.93,0.058673469387755126,0.97,0.05357142857142859
31247,0.96,0.08928571428571426,0.93,0.08928571428571432,0.95,0.0739795918367347
31248,1.01,0.05612244897959186,0.97,0.058673469387755126,1.02,0.051020408163265266
31249,0.91,0.0739795918367347,0.94,0.0688775510204082,0.93,0.0663265306122449
31250,0.87,0.07142857142857144,0.91,0.06377551020408163,0.86,0.0586734693877551
31251,0.92,0.08928571428571432,0.9,0.07653061224489797,0.91,0.0739795918367347
31252,0.95,0.06632653061224493,0.9,0.05612244897959183,0.92,0.05102040816326532
31253,0.86,0.09183673469387758,0.87,0.08418367346938778,0.84,0.0739795918367347
31254,1.04,0.09438775510204081,0.97,0.07653061224489795,1.05,0.08673469387755102
31255,0.96,0.07397959183673473,0.9,0.061224489795918366,0.92,0.05612244897959186
31256,0.94,0.07142857142857144,0.89,0.06377551020408163,0.9,0.05612244897959183
31257,1,0.10969387755102039,0.93,0.08418367346938778,0.99,0.09438775510204081
31258,0.97,0.0688775510204082,0.9,0.05357142857142856,0.94,0.058673469387755126
31259,0.92,0.07908163265306124,0.91,0.07142857142857144,0.91,0.0663265306122449
31260,1,0.08928571428571429,0.97,0.07397959183673468,1.02,0.07653061224489795
31261,0.94,0.058673469387755126,0.95,0.05357142857142859,0.96,0.04846938775510205
31262,0.91,0.08163265306122451,0.92,0.07142857142857144,0.89,0.061224489795918366
31263,0.96,0.07142857142857147,0.88,0.05612244897959183,0.91,0.05357142857142856
31264,1.01,0.09183673469387756,0.92,0.06887755102040817,0.98,0.07653061224489795
31265,0.91,0.07908163265306124,0.94,0.06887755102040817,0.9,0.06377551020408163
31266,1.09,0.05612244897959183,0.93,0.05102040816326532,1.04,0.043367346938775496
31267,0.97,0.09438775510204078,0.88,0.06887755102040817,0.92,0.06887755102040817
31268,0.95,0.08418367346938772,0.87,0.07142857142857144,0.88,0.0663265306122449
31269,0.96,0.13775510204081634,0.93,0.12244897959183673,0.96,0.10459183673469385
31270,0.97,0.06377551020408166,0.93,0.061224489795918394,0.96,0.05102040816326532
31271,1.04,0.09183673469387756,1.01,0.08163265306122448,1.06,0.08163265306122448
31272,1.21,0.11479591836734693,1.09,0.08673469387755102,1.22,0.08673469387755099
31273,1.01,0.07397959183673468,0.99,0.06632653061224493,0.99,0.058673469387755126
31274,1.35,0.09183673469387758,1.07,0.06887755102040817,1.28,0.06887755102040817
31275,1.05,0.08163265306122448,1.01,0.06887755102040814,1.06,0.06887755102040817
31276,1.12,0.09183673469387758,1.04,0.08163265306122448,1.13,0.08418367346938778
31277,0.97,0.06377551020408166,0.94,0.05357142857142859,0.95,0.05357142857142859
31278,1,0.06887755102040814,0.96,0.061224489795918394,1.01,0.06122448979591834
31280,0.97,0.06377551020408166,0.99,0.061224489795918394,0.99,0.05357142857142859
31281,1.1,0.08418367346938778,1.09,0.08418367346938778,1.16,0.06887755102040817
31282,1.06,0.07653061224489795,1.05,0.06887755102040814,1.09,0.06377551020408163
31283,0.98,0.08928571428571426,1,0.08163265306122448,0.99,0.07142857142857141
31284,1.11,0.08673469387755105,0.97,0.07142857142857147,1.05,0.06887755102040814
31285,0.99,0.08928571428571429,1.05,0.09438775510204081,1.03,0.07653061224489795
31286,1.07,0.08673469387755102,1.14,0.08418367346938778,1.17,0.07142857142857144
31287,0.98,0.06632653061224493,1.02,0.06887755102040814,1.01,0.05357142857142859
31288,1.06,0.09948979591836735,1.03,0.07908163265306122,1.08,0.08418367346938775
31289,1.05,0.09183673469387756,0.93,0.06887755102040817,0.99,0.07142857142857141
31290,1,0.09693877551020408,0.9,0.0739795918367347,0.94,0.07908163265306124
31291,1.12,0.10714285714285715,1.06,0.08418367346938775,1.13,0.08418367346938778
31292,1.06,0.08673469387755102,1,0.07397959183673468,1.06,0.06632653061224487
31293,0.98,0.07397959183673468,1.07,0.07397959183673468,1.04,0.06887755102040814
31294,1.02,0.08928571428571429,1.03,0.07653061224489795,1.02,0.07397959183673468
31295,1.25,0.1403061224489796,0.96,0.09438775510204078,1.14,0.10204081632653064
31296,1.02,0.08418367346938775,1.06,0.08673469387755102,1.06,0.07653061224489795
31297,0.99,0.07908163265306122,1.04,0.07653061224489795,1.02,0.06887755102040814
31298,1.04,0.13265306122448983,1.02,0.10969387755102042,1.05,0.11989795918367349
31299,1.1,0.10459183673469388,1.03,0.08673469387755102,1.08,0.08163265306122448
31300,1.06,0.08673469387755102,1.08,0.08418367346938775,1.11,0.08163265306122451
31302,1.13,0.08928571428571432,1.09,0.08673469387755102,1.16,0.07908163265306124
31303,1.04,0.11989795918367349,1.03,0.09948979591836735,1.02,0.10204081632653061
31304,1.03,0.09183673469387756,1,0.07908163265306122,0.99,0.07397959183673468
31305,0.98,0.07397959183673468,0.9,0.0663265306122449,0.94,0.058673469387755126
31306,1.12,0.08163265306122451,0.91,0.0663265306122449,1.04,0.06887755102040814
31307,1.11,0.07908163265306124,0.91,0.061224489795918366,1.03,0.05867346938775507
31308,1.05,0.09948979591836735,0.88,0.0739795918367347,0.95,0.07908163265306124
31309,1.07,0.10204081632653061,0.98,0.08163265306122448,1.07,0.08418367346938775
31310,1.03,0.07908163265306122,0.92,0.06377551020408163,0.98,0.07142857142857141
31311,1.03,0.06887755102040814,0.99,0.06887755102040814,1.03,0.05867346938775507
31312,1.02,0.07653061224489795,1.02,0.06887755102040814,1.04,0.06632653061224487
31313,1.04,0.09183673469387756,0.98,0.07653061224489795,1.03,0.08163265306122448
31314,1.01,0.08163265306122448,1.03,0.07397959183673468,1.04,0.07142857142857141
31316,1.06,0.09438775510204081,0.94,0.06632653061224493,1,0.07142857142857141
31317,1.08,0.08928571428571429,1.03,0.08163265306122448,1.08,0.07653061224489797
31318,1.05,0.10204081632653061,0.94,0.07653061224489797,0.99,0.09183673469387756
31319,1.01,0.08673469387755102,1.02,0.07908163265306122,1.04,0.06887755102040814
31320,0.98,0.07397959183673468,0.97,0.06377551020408166,0.97,0.061224489795918394
31321,0.99,0.06887755102040814,0.91,0.05357142857142856,0.95,0.05612244897959186
31322,0.98,0.08163265306122448,0.97,0.07397959183673473,0.98,0.07397959183673468
31323,1.08,0.07653061224489797,0.93,0.05612244897959186,1.01,0.0637755102040816
31324,0.99,0.08163265306122448,0.93,0.0663265306122449,0.96,0.06632653061224493
31325,0.98,0.07142857142857141,0.93,0.058673469387755126,0.94,0.058673469387755126
31326,1.06,0.08928571428571429,1,0.06887755102040814,1.04,0.07142857142857141
31327,0.89,0.07142857142857144,0.91,0.0663265306122449,0.86,0.05612244897959183
31328,1.09,0.08928571428571429,1,0.07653061224489795,1.07,0.07908163265306122
31329,0.94,0.08418367346938778,0.96,0.07142857142857147,0.95,0.07142857142857147
31330,1.09,0.08673469387755102,1,0.07142857142857141,1.06,0.07397959183673468
31331,1.04,0.08928571428571429,1.04,0.08163265306122448,1.07,0.07653061224489795
31332,0.93,0.06887755102040817,0.94,0.06632653061224493,0.94,0.058673469387755126
31333,1.05,0.07397959183673468,1.04,0.0637755102040816,1.11,0.06377551020408163
31334,0.9,0.08163265306122451,0.91,0.07653061224489797,0.88,0.06377551020408163
31335,0.99,0.08673469387755102,0.94,0.06632653061224493,0.98,0.07142857142857147
31336,1.05,0.07908163265306122,1.09,0.08418367346938778,1.13,0.07142857142857144
31337,1.07,0.10969387755102042,1.24,0.14285714285714288,1.16,0.08928571428571432
31338,1.08,0.07908163265306124,1.12,0.0739795918367347,1.1,0.07142857142857144
31339,1.07,0.09183673469387756,1.17,0.08928571428571432,1.13,0.08673469387755105
31340,1.11,0.08673469387755105,1.15,0.08163265306122451,1.15,0.08163265306122451
31341,0.99,0.12244897959183673,1.13,0.12755102040816324,1.04,0.11989795918367349
31342,1.01,0.08418367346938775,1.08,0.08928571428571429,1.04,0.06632653061224487
31343,1.1,0.12755102040816324,1.02,0.10204081632653061,1.07,0.09183673469387756
31344,0.97,0.08418367346938772,1.05,0.09693877551020408,0.98,0.07908163265306122
31346,1.13,0.11989795918367344,0.99,0.10714285714285712,1.08,0.10204081632653061
31347,1,0.13010204081632654,1.09,0.12500000000000003,1.06,0.12244897959183676
31348,0.98,0.07653061224489795,1.11,0.08418367346938778,1.05,0.06887755102040814
31349,1.02,0.10204081632653061,1.16,0.10969387755102039,1.11,0.09183673469387758
31350,1.05,0.10204081632653061,1.06,0.08928571428571429,1.07,0.08673469387755102
31351,0.99,0.10204081632653061,1.07,0.10204081632653061,1,0.08928571428571429
31352,1.18,0.10969387755102039,1.07,0.10459183673469388,1.14,0.08928571428571432
31353,1,0.07397959183673468,1.05,0.07908163265306122,1.01,0.06632653061224487
31354,1.03,0.13520408163265307,1,0.1173469387755102,1.01,0.10459183673469388
31355,1.08,0.1275510204081633,1.06,0.11734693877551022,1.08,0.11479591836734696
31356,1.15,0.10204081632653064,1.02,0.08928571428571429,1.12,0.08673469387755105
31357,0.96,0.07397959183673473,1.08,0.07908163265306124,1,0.06632653061224487
31358,1.12,0.10714285714285715,1.1,0.10459183673469388,1.17,0.08673469387755105
31359,0.91,0.11479591836734693,0.99,0.12244897959183673,0.92,0.09183673469387758
31361,1.13,0.10714285714285715,1.06,0.09948979591836735,1.12,0.08928571428571432
31362,0.9,0.061224489795918366,1.01,0.06887755102040814,0.94,0.04846938775510205
31363,0.98,0.05612244897959186,0.99,0.06377551020408166,0.99,0.043367346938775524
31364,1,0.08928571428571429,0.97,0.07653061224489795,1,0.07908163265306122
31365,1.03,0.0637755102040816,0.99,0.058673469387755126,1.04,0.05102040816326529
31366,0.94,0.0663265306122449,0.88,0.0586734693877551,0.9,0.05102040816326529
31367,0.99,0.09693877551020408,0.98,0.07397959183673468,1,0.07908163265306122
31368,0.93,0.08928571428571432,0.94,0.07908163265306124,0.93,0.07142857142857144
31369,1.06,0.10459183673469388,0.94,0.07142857142857144,1.03,0.08928571428571429
31370,1.08,0.07908163265306124,0.96,0.061224489795918394,1.05,0.06887755102040814
31371,1.04,0.07653061224489795,0.94,0.058673469387755126,1.02,0.06122448979591834
31372,0.88,0.06887755102040817,0.93,0.0663265306122449,0.9,0.05612244897959183
31373,0.92,0.05612244897959186,0.96,0.05612244897959186,0.95,0.04591836734693879
31374,0.89,0.09183673469387758,0.92,0.08928571428571432,0.9,0.07653061224489797
31375,0.88,0.06887755102040817,0.9,0.06377551020408163,0.87,0.05357142857142856
31376,0.92,0.08163265306122451,0.9,0.06887755102040817,0.89,0.0739795918367347
31377,1.1,0.09183673469387756,1.1,0.09948979591836735,1.13,0.07908163265306124
31378,1.02,0.07653061224489795,1.11,0.08163265306122451,1.08,0.061224489795918366
31379,1.06,0.08163265306122448,0.92,0.0739795918367347,1,0.0637755102040816
31380,1,0.06377551020408166,0.98,0.058673469387755126,1.01,0.05612244897959186
31381,0.98,0.08163265306122448,0.76,0.061224489795918366,0.84,0.05612244897959183
31382,0.83,0.06377551020408163,0.9,0.061224489795918366,0.86,0.05357142857142856
31383,0.86,0.07142857142857144,0.86,0.061224489795918366,0.83,0.05612244897959183
31384,0.9,0.06887755102040817,0.87,0.05357142857142856,0.86,0.05357142857142856
31385,0.83,0.07908163265306122,0.87,0.06887755102040817,0.83,0.06887755102040817
31386,0.81,0.05357142857142859,0.84,0.048469387755102025,0.79,0.040816326530612256
31387,0.83,0.06377551020408163,0.88,0.0586734693877551,0.83,0.05612244897959183
31388,0.87,0.05612244897959183,0.89,0.0586734693877551,0.87,0.04591836734693876
31389,0.86,0.0739795918367347,0.84,0.06377551020408163,0.82,0.0586734693877551
31390,0.87,0.07142857142857144,0.93,0.0663265306122449,0.89,0.05612244897959183
31391,0.82,0.08418367346938775,0.92,0.08163265306122451,0.88,0.06887755102040817
31392,0.89,0.0739795918367347,0.88,0.061224489795918366,0.89,0.0586734693877551
31393,0.93,0.09693877551020405,0.85,0.08163265306122451,0.89,0.07653061224489797
31394,0.89,0.0663265306122449,0.91,0.0586734693877551,0.91,0.05612244897959183
31395,1.37,0.2142857142857143,1.34,0.17857142857142858,1.45,0.20408163265306117
31396,1.38,0.10714285714285718,1.37,0.10969387755102045,1.48,0.10204081632653059
31397,1.17,0.1173469387755102,1.22,0.10204081632653059,1.23,0.10714285714285712
31398,1.29,0.1479591836734694,1.26,0.1326530612244898,1.28,0.14285714285714288
31399,1.44,0.23214285714285712,1.42,0.19387755102040816,1.52,0.20408163265306123
31400,1.22,0.08163265306122446,1.21,0.07653061224489797,1.23,0.07397959183673465
31401,1.4,0.17346938775510204,1.46,0.1734693877551021,1.53,0.15561224489795922
31402,1.45,0.24489795918367346,1.46,0.24999999999999994,1.6,0.22959183673469385
31403,1.21,0.18112244897959187,1.27,0.19642857142857142,1.26,0.1887755102040816
31404,1.38,0.10714285714285718,1.33,0.09438775510204085,1.44,0.10204081632653059
31405,1.58,0.13010204081632654,1.46,0.13775510204081634,1.6,0.09948979591836737
31406,1.28,0.1173469387755102,1.32,0.11479591836734693,1.34,0.10969387755102045
31407,1.15,0.10459183673469391,1.23,0.08928571428571426,1.21,0.08928571428571426
31408,1.12,0.08418367346938778,1.18,0.07908163265306124,1.16,0.07142857142857144
31409,1.25,0.11989795918367346,1.2,0.10714285714285712,1.3,0.10459183673469385
31410,1.17,0.08928571428571432,1.19,0.0739795918367347,1.17,0.07908163265306124
31411,1.18,0.08928571428571426,1.15,0.07142857142857144,1.2,0.08418367346938772
31412,1.14,0.11989795918367344,1.15,0.11224489795918366,1.14,0.10204081632653064
31413,0.91,0.061224489795918366,0.88,0.05357142857142856,0.9,0.04591836734693876
31414,0.96,0.06632653061224493,0.93,0.05612244897959186,0.97,0.05357142857142859
31415,0.83,0.07142857142857144,0.87,0.06887755102040817,0.82,0.0586734693877551
31416,0.9,0.0739795918367347,0.9,0.0663265306122449,0.89,0.0586734693877551
31417,0.94,0.08163265306122451,0.89,0.07142857142857144,0.92,0.061224489795918366
31418,0.94,0.08673469387755105,0.87,0.0739795918367347,0.91,0.06887755102040817
31419,0.98,0.07908163265306122,0.93,0.0739795918367347,0.99,0.06887755102040814
31420,0.97,0.06377551020408166,0.85,0.05102040816326529,0.9,0.048469387755102025
31421,0.85,0.0663265306122449,0.87,0.0663265306122449,0.84,0.05357142857142856
31422,1.04,0.10459183673469388,0.93,0.09438775510204078,1.04,0.08163265306122448
31423,0.91,0.06887755102040817,0.89,0.0663265306122449,0.91,0.05612244897959183
31424,0.83,0.0739795918367347,0.88,0.07142857142857144,0.83,0.06377551020408163
31425,0.93,0.08418367346938778,0.9,0.06887755102040817,0.92,0.06377551020408163
31426,0.93,0.07142857142857144,0.82,0.058673469387755126,0.85,0.05612244897959183
31427,1.03,0.0637755102040816,0.85,0.0586734693877551,0.95,0.04846938775510205
31428,0.91,0.0739795918367347,0.9,0.0663265306122449,0.93,0.058673469387755126
31429,0.92,0.08418367346938778,0.83,0.0663265306122449,0.85,0.06377551020408163
31430,0.91,0.08163265306122451,0.83,0.06887755102040817,0.84,0.0663265306122449
31431,0.92,0.06887755102040817,0.91,0.061224489795918366,0.93,0.058673469387755126
31432,1.03,0.06122448979591834,0.91,0.05612244897959183,1,0.04846938775510205
31433,0.9,0.05357142857142856,0.96,0.05357142857142859,0.92,0.043367346938775524
31434,0.82,0.08928571428571429,0.98,0.08928571428571429,0.88,0.07142857142857144
31435,0.87,0.0663265306122449,0.99,0.07397959183673468,0.92,0.061224489795918366
31436,0.95,0.08418367346938772,0.94,0.0688775510204082,0.96,0.07142857142857147
31437,0.83,0.09183673469387756,0.94,0.08163265306122451,0.86,0.07653061224489797
31438,0.92,0.07908163265306124,0.99,0.08673469387755102,0.97,0.06377551020408166
31439,0.96,0.076530612244898,0.9,0.06377551020408163,0.93,0.0663265306122449
31440,0.97,0.07397959183673468,0.98,0.0688775510204082,1.01,0.0637755102040816
31441,0.95,0.10204081632653059,0.97,0.09438775510204078,0.97,0.07908163265306122
31442,0.96,0.07142857142857147,0.94,0.06377551020408166,0.97,0.06377551020408166
31443,0.91,0.0663265306122449,0.92,0.0586734693877551,0.9,0.0586734693877551
31444,0.92,0.06887755102040817,0.88,0.061224489795918366,0.88,0.0586734693877551
31445,0.95,0.08673469387755099,0.93,0.06887755102040817,0.94,0.0688775510204082
31446,0.95,0.07653061224489797,0.96,0.0688775510204082,0.96,0.06377551020408166
31447,0.99,0.07653061224489795,0.9,0.0586734693877551,0.94,0.05612244897959186
31448,1.08,0.10459183673469388,0.96,0.09948979591836732,1.05,0.08163265306122448
31449,0.94,0.08673469387755105,0.91,0.07142857142857144,0.93,0.07142857142857144
31450,0.91,0.0739795918367347,0.83,0.06377551020408163,0.83,0.05612244897959183
31451,1.04,0.0637755102040816,0.92,0.04846938775510205,0.98,0.05102040816326532
31452,0.95,0.08673469387755105,0.91,0.07653061224489797,0.92,0.06887755102040817
31453,0.94,0.0739795918367347,0.99,0.07142857142857141,1,0.06632653061224487
31454,0.96,0.076530612244898,0.89,0.061224489795918366,0.92,0.06377551020408163
31455,0.98,0.08418367346938775,0.99,0.07908163265306122,1.03,0.07397959183673468
31456,1,0.06632653061224487,0.92,0.05357142857142859,0.96,0.05357142857142859
31457,0.94,0.07653061224489797,0.93,0.06887755102040817,0.94,0.06377551020408166
31458,0.93,0.07653061224489797,0.92,0.061224489795918366,0.91,0.061224489795918366
31459,0.9,0.0663265306122449,0.89,0.06377551020408163,0.89,0.05612244897959183
31460,1.21,0.11224489795918366,1.28,0.1326530612244898,1.26,0.09438775510204078
31461,1.12,0.08928571428571432,1.19,0.09693877551020405,1.18,0.08163265306122451
31462,1.12,0.10714285714285715,0.99,0.10204081632653059,1.05,0.07908163265306122
31463,1.06,0.07142857142857141,1.16,0.07142857142857144,1.11,0.0663265306122449
31464,0.99,0.10204081632653059,1.03,0.11989795918367346,0.97,0.08673469387755102
31465,1.06,0.09183673469387756,1.07,0.07908163265306122,1.04,0.07142857142857141
31466,1.19,0.2576530612244898,1.19,0.19897959183673466,1.35,0.2270408163265306
31467,0.99,0.08163265306122448,1.02,0.07142857142857141,0.98,0.07142857142857141
31468,0.95,0.07653061224489797,1.03,0.07142857142857141,0.97,0.07142857142857147
31469,0.94,0.08673469387755099,1.01,0.08163265306122448,0.96,0.07653061224489795
31470,1.01,0.08418367346938775,1.06,0.07908163265306122,1.05,0.08163265306122448
31471,1.01,0.08163265306122448,1.07,0.07142857142857144,1.05,0.06632653061224487
31472,0.98,0.07397959183673468,1.06,0.07397959183673468,1.01,0.0637755102040816
31473,0.99,0.08418367346938775,1.01,0.07908163265306122,1,0.07653061224489795
31474,0.99,0.08673469387755102,1.06,0.07653061224489795,1.02,0.07908163265306122
31475,1.06,0.07653061224489795,1.05,0.06887755102040814,1.07,0.06887755102040817
31476,1.05,0.08163265306122448,1.03,0.07653061224489795,1.04,0.06632653061224487
31477,1.06,0.09693877551020408,1.05,0.07653061224489795,1.07,0.07653061224489795
31478,1.1,0.09438775510204081,1.09,0.08928571428571429,1.14,0.07908163265306124
31479,1.19,0.10204081632653059,1.08,0.09693877551020408,1.2,0.09948979591836732
31480,1.03,0.09693877551020408,1.1,0.08928571428571432,1.08,0.08163265306122451
31481,1.03,0.08928571428571429,1.09,0.08163265306122451,1.08,0.07653061224489797
31482,0.88,0.07908163265306124,1.07,0.08928571428571429,0.95,0.07653061224489797
31483,0.94,0.1403061224489796,0.95,0.14285714285714288,0.92,0.12755102040816327
